Country,ISO2,ISO3,Indicator,Source,Model,Scenario,Damage,Percentile,Damage_Reference,Percentile_Reference,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),Median,5,High,95,0,0.029250261,0.07413967,0.118888711,0.160142993,0.192301909,0.233274027,0.265250302,0.303856153,0.343964803,0.354446817,0.34197188,0.317681998,0.312586975,0.324569923,0.352301622,0.386502663,0.410337617,0.455465611,0.508212714,0.568164007,0.65070128,0.728873143,0.798647215,0.891230003,0.997403478,1.102170444,1.204555512,1.309205255,1.386231452,1.434518434,1.504010498,1.575885873,1.648251757,1.714006076,1.784703266,1.86983265,1.953955406,2.052519706,2.152942468,2.264164187,2.366987055,2.436781551,2.50842616,2.593198585,2.68110407,2.767076835,2.869734499,2.979183631,3.08435844,3.198848992,3.324551917,3.428620866,3.545398583,3.658924848,3.756847216,3.842347165,3.937657295,4.058248752,4.187630308,4.316704625,4.438958884,4.54493529,4.660689158,4.767285537,4.862360192,4.964195996,5.08476713,5.214250767,5.331345715,5.444909687,5.563509791,5.683149819,5.803633243,5.924883918,6.046812094,6.1694053,6.292700747,6.416730027,6.541381448,6.666745864
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),Median,50,High,95,0,0.015735498,0.048918831,0.093236375,0.134096736,0.165993829,0.2034706,0.228901972,0.261918167,0.289337948,0.288221227,0.275716623,0.256018043,0.253782801,0.259371732,0.278454133,0.311398169,0.339919273,0.383443732,0.431708235,0.481610892,0.548730013,0.617078682,0.67268028,0.748183041,0.844421727,0.936880851,1.025568554,1.122098935,1.201286747,1.254459004,1.322635832,1.385056954,1.447055111,1.504268468,1.565551676,1.646983344,1.735438185,1.83980368,1.945310577,2.046434713,2.140432764,2.214374121,2.290174805,2.364102808,2.440990773,2.524904287,2.62966876,2.735669933,2.828057958,2.916349339,3.011748611,3.098408131,3.205117851,3.309066082,3.401397909,3.479730165,3.564476741,3.671034932,3.776431549,3.882660419,3.997074487,4.091718985,4.187072092,4.276118142,4.370235106,4.475594324,4.586272182,4.702208134,4.814261091,4.926510071,5.041184304,5.15609948,5.271574693,5.387616209,5.504011008,5.620955263,5.738357527,5.85625259,5.974529627,6.093400843
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),Median,95,High,95,0,0.018802228,0.048146978,0.073401035,0.100724337,0.12281751,0.146704968,0.162603851,0.180259432,0.193773544,0.192037749,0.177015671,0.152470465,0.138210514,0.133796702,0.142436745,0.157350179,0.176731858,0.205407901,0.231970426,0.263050335,0.308932541,0.354044861,0.391535445,0.44503967,0.510445151,0.575757843,0.643324541,0.71235279,0.762547611,0.797933377,0.847008045,0.896876191,0.952825952,0.999858781,1.046104766,1.100576215,1.15878823,1.233103316,1.314942943,1.399568029,1.47706575,1.537905526,1.594022152,1.652454243,1.718436,1.787275078,1.867797539,1.948109585,2.025668103,2.10402215,2.184076981,2.254025208,2.340776077,2.418765731,2.484919342,2.546058034,2.618033836,2.70940788,2.80498068,2.902410613,3.003317351,3.090486186,3.182346872,3.267481834,3.346115803,3.427496423,3.517570797,3.615060543,3.710510727,3.802811068,3.895774469,3.989402,4.082908459,4.176871125,4.271075209,4.36570175,4.460571422,4.555880882,4.651411436,4.747384309
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Net Zero 2050,High,5,High,95,0,-0.111755876,-0.245073957,-0.403140438,-0.563121293,-0.715854611,-0.827265531,-0.914335889,-0.971623353,-1.002709179,-1.037863443,-1.064624359,-1.084838621,-1.072813819,-1.034763289,-0.97531102,-0.912169059,-0.862935813,-0.804557317,-0.739676387,-0.683939913,-0.611502051,-0.538421425,-0.47902557,-0.394298272,-0.2847812,-0.168724076,-0.054350592,0.062403829,0.152770846,0.209055286,0.278143733,0.345028252,0.416520019,0.482390524,0.552302003,0.637256799,0.730208765,0.847840718,0.977221485,1.112637291,1.252292309,1.372580313,1.496829986,1.62515903,1.757599133,1.892537296,2.04515662,2.193938786,2.331630372,2.465212775,2.604106006,2.725848754,2.862324498,2.987772631,3.101397647,3.207745919,3.325956837,3.463147262,3.59778247,3.732241792,3.870994216,3.992079623,4.117144156,4.231228158,4.343833219,4.463428097,4.592649832,4.730113761,4.862287975,4.993416468,5.12524397,5.255698997,5.385636201,5.515443743,5.64521129,5.775560304,5.906808305,6.03925648,6.173117558,6.308921048
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Net Zero 2050,High,50,High,95,0,-0.135528323,-0.302629205,-0.493581366,-0.698169213,-0.881231067,-1.012767859,-1.124562606,-1.199524943,-1.239934634,-1.285884768,-1.325787077,-1.365617277,-1.371804054,-1.343042123,-1.293376069,-1.240566187,-1.20507261,-1.15335167,-1.090580413,-1.037823546,-0.964620661,-0.891129171,-0.832583904,-0.747621743,-0.63832553,-0.525258723,-0.413032441,-0.296533216,-0.206859668,-0.151954579,-0.084505387,-0.017088053,0.054504412,0.119390938,0.188484484,0.272792296,0.363107593,0.479010056,0.604586609,0.737169482,0.876586379,0.996753871,1.120347956,1.247289008,1.379156414,1.513652837,1.665394925,1.81245972,1.949938636,2.081512217,2.220311879,2.341905872,2.478072891,2.602892614,2.716044216,2.822169769,2.940218138,3.075933442,3.209813878,3.343877864,3.478833882,3.597488707,3.722137354,3.836165439,3.94103325,4.055634202,4.183738623,4.320538249,4.446247864,4.570413806,4.697194958,4.822826847,4.948240478,5.073759394,5.199677066,5.326278451,5.454015728,5.583187983,5.714005542,5.846868736
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Net Zero 2050,Median,5,High,95,0,-0.079608085,-0.176983951,-0.294672988,-0.418784148,-0.543129419,-0.637413196,-0.715190981,-0.763999053,-0.78964023,-0.817989365,-0.838814526,-0.85043112,-0.831057576,-0.788739085,-0.726764125,-0.659136697,-0.604761805,-0.5349526,-0.462174892,-0.391033803,-0.300956556,-0.215362756,-0.144541454,-0.048594431,0.067935158,0.186358043,0.303329465,0.423115577,0.517019803,0.582131908,0.664004901,0.744378265,0.826583492,0.901459525,0.97977112,1.072007574,1.169525251,1.290615094,1.422893373,1.569938945,1.71932586,1.847487886,1.980453968,2.121451431,2.264202953,2.405554194,2.56226644,2.718110704,2.863163703,3.008358688,3.158721795,3.289559959,3.433766402,3.570575781,3.694074711,3.80838138,3.932311598,4.075586684,4.217639385,4.357898446,4.500108218,4.625773276,4.756038324,4.876039624,4.99292399,5.118301535,5.254219817,5.397065588,5.53336241,5.666550515,5.799905583,5.931905346,6.063287686,6.194464142,6.325679318,6.45737445,6.589890488,6.723615445,6.858717245,6.995747118
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Net Zero 2050,Median,50,High,95,0,-0.090352215,-0.204207437,-0.338619057,-0.484476572,-0.62424434,-0.729566724,-0.820015249,-0.877874045,-0.908113271,-0.941350757,-0.96886649,-0.989861348,-0.979862504,-0.942108777,-0.885672244,-0.824229943,-0.77646834,-0.71043746,-0.640521545,-0.570032819,-0.479876101,-0.394230987,-0.319507428,-0.219874715,-0.102047632,0.01459316,0.129084325,0.246867813,0.337573245,0.400328654,0.484634513,0.56778939,0.650339211,0.72793466,0.806155536,0.896390365,0.991776765,1.109751399,1.238452226,1.384188759,1.533892063,1.661780691,1.795572823,1.941027005,2.087113104,2.228463658,2.384026922,2.540395874,2.686207914,2.834657042,2.989379108,3.122632231,3.268471806,3.407939212,3.532435512,3.646291495,3.770328497,3.915608662,4.062055134,4.206745672,4.348683157,4.472823681,4.603276288,4.723398249,4.836186563,4.95653578,5.091144781,5.233147491,5.366136273,5.495964195,5.626853998,5.756476749,5.885683499,6.014789058,6.144078955,6.273965918,6.40482823,6.536960444,6.670567991,6.806236893
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Net Zero 2050,Median,95,High,95,0,-0.106066563,-0.243551111,-0.384743931,-0.53286554,-0.68871009,-0.814529024,-0.92728715,-1.002152993,-1.060893392,-1.120988354,-1.151229957,-1.164892655,-1.151426441,-1.124964834,-1.079447259,-1.02070213,-0.972790983,-0.914311649,-0.852621077,-0.791471949,-0.71510107,-0.635725626,-0.56965666,-0.484063959,-0.376189383,-0.273061774,-0.174645856,-0.065466836,0.029495938,0.09985623,0.185007421,0.25944004,0.329065379,0.394887349,0.466888171,0.560807299,0.666391376,0.79433015,0.930164751,1.067905524,1.207095168,1.337642787,1.477896312,1.620916516,1.765552571,1.910891217,2.070884937,2.22548751,2.362359791,2.493350191,2.62989564,2.754990529,2.894001475,3.025270132,3.145687137,3.255555986,3.372116506,3.507706585,3.640109322,3.771233172,3.907603356,4.02341525,4.14021881,4.249430969,4.361561287,4.483479841,4.612598529,4.749449944,4.882901923,5.013481246,5.143704685,5.272866534,5.401401915,5.529639291,5.657877982,5.786542457,5.916022485,6.046622755,6.178621588,6.312422392
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Below 2°C,High,5,High,95,0,0.01354732,0.033948443,0.054520251,0.067281057,0.086630607,0.130224992,0.158903008,0.205768516,0.260413406,0.28500354,0.285710737,0.280015584,0.289410888,0.313500538,0.367282223,0.430181458,0.475465092,0.546130247,0.622290129,0.683399329,0.768345998,0.861923212,0.945461748,1.049959643,1.169012507,1.291911797,1.417722865,1.553744668,1.674844097,1.771804676,1.881740814,1.980578192,2.079700938,2.187338719,2.298036023,2.411534905,2.51825174,2.640113107,2.756973496,2.872538944,2.992229265,3.094256267,3.19789115,3.292724778,3.384078856,3.483700664,3.604136036,3.721010361,3.826251909,3.932840027,4.057361376,4.166239184,4.276394199,4.380993806,4.482602023,4.573216214,4.666782645,4.771009177,4.875684334,4.990484989,5.112479816,5.218943694,5.334937643,5.445362678,5.551669195,5.658030657,5.768996466,5.887574657,5.995792001,6.105013806,6.22049141,6.337764045,6.456720283,6.576813028,6.697494482,6.818263206,6.938660488,7.058265492,7.176689502,7.29356954
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Below 2°C,High,50,High,95,0,-0.004060144,-0.012312617,-0.019906607,-0.033201687,-0.04067315,-0.019437438,-0.003375483,0.035436954,0.081853861,0.094931261,0.082186857,0.050973123,0.035950237,0.045957987,0.082867851,0.121966883,0.142667647,0.198999624,0.265519446,0.323007413,0.40774307,0.497228402,0.577564292,0.681643684,0.792764958,0.908522802,1.027671148,1.155686233,1.262123747,1.35037938,1.457088231,1.555831843,1.653956887,1.760744538,1.870169671,1.982549166,2.082121795,2.194881416,2.301951122,2.412512837,2.527289922,2.624626109,2.727346333,2.819954692,2.910119856,3.007738134,3.123730695,3.237115479,3.3421753,3.446805426,3.571439677,3.680100592,3.790053036,3.892532603,3.993215959,4.083703702,4.175771423,4.27700133,4.380778983,4.495555568,4.612315808,4.714932892,4.830548086,4.940413686,5.037487444,5.136498193,5.245337047,5.363510298,5.467005536,5.571714549,5.684501926,5.799080701,5.915417953,6.032966792,6.151179688,6.269555271,6.387634723,6.504996948,6.621252853,6.736038996
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Below 2°C,Median,5,High,95,0,0.041900073,0.095574431,0.150921398,0.197180974,0.240351114,0.299289867,0.34423954,0.406001266,0.471796509,0.510767245,0.528287188,0.540841863,0.571572149,0.614324296,0.683242852,0.763601003,0.828376952,0.912982967,0.996618605,1.07250314,1.169771289,1.270781767,1.363898054,1.475998482,1.601187031,1.730497981,1.860873297,1.99938877,2.122485105,2.225124011,2.344079762,2.451192563,2.5552452,2.669358375,2.784881091,2.901929238,3.016053983,3.143548566,3.267053817,3.39318658,3.519226559,3.622539148,3.729764112,3.836499139,3.936649826,4.038900327,4.163952302,4.287657351,4.398498082,4.519344213,4.656874287,4.774845813,4.892185384,5.0087009,5.119141873,5.215812648,5.313851018,5.4250575,5.541638223,5.667352877,5.796473776,5.908428399,6.030051316,6.146637446,6.259892485,6.371846007,6.490440178,6.615770909,6.731108817,6.844850568,6.963348124,7.083488409,7.205182391,7.327889435,7.451067386,7.574220018,7.696893458,7.818671346,7.939169104,8.058027554
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Below 2°C,Median,50,High,95,0,0.033627217,0.073649293,0.114674735,0.147855194,0.177239446,0.224765004,0.262938679,0.320475594,0.38203624,0.415290611,0.425932125,0.426400652,0.444180092,0.479483444,0.540109343,0.608394077,0.660414367,0.737424501,0.815953413,0.885040207,0.976540352,1.071891513,1.161383234,1.271894341,1.393145827,1.51848538,1.644936164,1.779181163,1.894930113,1.990085935,2.108187106,2.216434838,2.319627626,2.432986762,2.547472638,2.663680821,2.774808255,2.897488023,3.015936953,3.140722614,3.264690067,3.365123577,3.47179197,3.582470376,3.685785623,3.787046271,3.909733317,4.03488788,4.148241927,4.273690446,4.417327575,4.537950211,4.655203445,4.774715159,4.887965592,4.984927243,5.081915695,5.195055903,5.318797477,5.450763089,5.579404418,5.690172084,5.812884179,5.931212989,6.041590097,6.14927003,6.268379582,6.39518751,6.508817925,6.620302521,6.737449229,6.856234631,6.976614949,7.098049253,7.219995131,7.341956036,7.463477709,7.584143355,7.703567923,7.821391732
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Below 2°C,Median,95,High,95,0,0.011733386,0.034653576,0.073126263,0.103203837,0.131097023,0.174729924,0.201650589,0.24533106,0.283363069,0.294734994,0.294693296,0.292062759,0.311897199,0.335707204,0.377187879,0.436120298,0.488475249,0.555070131,0.616865352,0.671545166,0.741939246,0.819881218,0.892209605,0.980051026,1.084383793,1.186135607,1.285219643,1.404232551,1.521145354,1.620077576,1.734763551,1.831400766,1.919658048,2.019125165,2.124145254,2.239704167,2.358502871,2.48936476,2.614224287,2.728369886,2.843028649,2.947722112,3.060170906,3.162739256,3.259658599,3.36692053,3.500498532,3.628280434,3.732638968,3.833359435,3.94769416,4.053635864,4.165863558,4.280698858,4.390308185,4.484539116,4.575893183,4.677583371,4.778954109,4.888757738,5.011204733,5.112974194,5.218450445,5.323599228,5.437807292,5.551206503,5.661977207,5.777976038,5.889088936,6.002738242,6.12112313,6.240455085,6.36118964,6.482799647,6.604755905,6.726574134,6.84781148,6.968061772,7.086949873,7.204125393
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,High,5,High,95,0,0.014964933,0.040636306,0.072496864,0.107376146,0.159199864,0.245364393,0.316914957,0.38003463,0.401996085,0.327794579,0.153650722,-0.086882257,-0.32458504,-0.546316374,-0.725678791,-0.854297907,-0.950777664,-0.976834074,-0.953004235,-0.901869484,-0.789228254,-0.64038602,-0.490115615,-0.321625332,-0.153190558,-0.002992002,0.128991823,0.257487096,0.36284411,0.442490069,0.537811392,0.627066757,0.721344411,0.827431218,0.941168163,1.061208922,1.181513703,1.320642148,1.456546817,1.590077824,1.728602623,1.849281246,1.972138981,2.083389205,2.189147041,2.298759153,2.431714274,2.560899717,2.683282427,2.814152151,2.971726369,3.12070572,3.274967417,3.425524325,3.572965073,3.707331017,3.841520021,3.982477619,4.120638786,4.264136366,4.41144053,4.539058844,4.673719131,4.801795253,4.927578467,5.054028083,5.183490508,5.320242108,5.446196588,5.571656822,5.700823498,5.829065339,5.957089026,6.08491548,6.212539925,6.33997749,6.467260387,6.594435417,6.721561853,6.848709738
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,High,50,High,95,0,0.000349007,-0.000506707,0.002472904,0.013019833,0.0442882,0.111161397,0.161275162,0.207655049,0.220675725,0.137682096,-0.052723976,-0.316054836,-0.586558053,-0.83364245,-1.031988394,-1.183899122,-1.311962253,-1.361835239,-1.355151233,-1.311786431,-1.19918254,-1.052546815,-0.905977536,-0.738991209,-0.572762104,-0.426249849,-0.297015318,-0.17637997,-0.080947718,-0.005728278,0.087173495,0.176637501,0.269987533,0.37554145,0.489296319,0.608737552,0.722098179,0.850434901,0.975505413,1.103825499,1.239108345,1.35799709,1.480357739,1.589501743,1.694488419,1.804202363,1.933749409,2.060455028,2.18260275,2.311249663,2.468891016,2.617648041,2.771726327,2.921140912,3.067599304,3.201463809,3.335111004,3.473679021,3.610842958,3.754176567,3.897362524,4.02237677,4.156676837,4.284252712,4.401136431,4.520527342,4.649342731,4.785651926,4.906093814,5.026247197,5.152345689,5.277376523,5.402025359,5.526321975,5.650269943,5.773892081,5.897227688,6.020330092,6.143264583,6.26610674
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,Median,5,High,95,0,0.042313455,0.100098588,0.166408559,0.234546324,0.31206172,0.417423188,0.506743551,0.587764965,0.626392975,0.574600482,0.428132206,0.221398886,0.012353539,-0.184461051,-0.339614454,-0.445115714,-0.521033487,-0.532261589,-0.501612298,-0.438546305,-0.314074288,-0.156462762,0.006267085,0.184818422,0.359744387,0.514424844,0.650055986,0.781170507,0.890525364,0.977873326,1.085421439,1.18620653,1.287859101,1.404244981,1.525933592,1.651799026,1.778162713,1.920620202,2.061283282,2.206789271,2.353397295,2.478927178,2.607125107,2.732474428,2.849070963,2.963181259,3.099157035,3.238007963,3.368416946,3.515410158,3.688334554,3.848174855,4.011793738,4.177395993,4.336280276,4.477909424,4.61743872,4.767141217,4.917630641,5.071505215,5.225042055,5.359107926,5.500543777,5.635781732,5.768132085,5.899001528,6.036089772,6.179847472,6.31271671,6.442277331,6.573827834,6.704445012,6.834763124,6.964808319,7.09458045,7.224099131,7.353400908,7.482536767,7.611570026,7.740574632
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,Median,50,High,95,0,0.0352702,0.080657437,0.132383959,0.18813319,0.255128013,0.350731188,0.4293663,0.50159922,0.535437557,0.479206844,0.324745665,0.106383292,-0.119369106,-0.329854321,-0.494865409,-0.612383536,-0.704355661,-0.730724184,-0.71104815,-0.652736668,-0.531690061,-0.380141293,-0.219571318,-0.042281761,0.130240579,0.282978486,0.416576904,0.542588361,0.643621942,0.725027975,0.83326168,0.93714373,1.039037477,1.154599742,1.276462378,1.403717845,1.527908909,1.664712368,1.799627468,1.944464152,2.090376158,2.213706583,2.341130144,2.46972277,2.589179961,2.703739642,2.838544888,2.977426884,3.109344862,3.261778189,3.441541887,3.605292683,3.770433126,3.938645843,4.099149033,4.240729558,4.380167687,4.532973567,4.691287102,4.852695663,5.007333958,5.140815966,5.282814813,5.418521142,5.547388046,5.676604096,5.816826126,5.963117147,6.09441473,6.221372334,6.351418635,6.480460599,6.60912188,6.737432992,6.865397893,6.993039982,7.120399307,7.247530088,7.374498631,7.501381639
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,Median,95,High,95,0,0.014366541,0.045915901,0.097136198,0.149612872,0.214090373,0.301895795,0.370462015,0.428951839,0.437755751,0.36005246,0.197200663,-0.02356165,-0.252095266,-0.479172018,-0.66645608,-0.795618437,-0.890832425,-0.928898212,-0.928962795,-0.892118618,-0.791077645,-0.653611898,-0.515639302,-0.36234738,-0.206208842,-0.074019308,0.035638362,0.14597488,0.245077602,0.327274593,0.432001883,0.524497683,0.613268656,0.7187329,0.833699116,0.959588148,1.089472083,1.233812579,1.376178782,1.510784212,1.647445956,1.775021726,1.910265925,2.033415126,2.146245671,2.266266937,2.410124821,2.550623236,2.674863054,2.804156858,2.956034431,3.106227176,3.266847985,3.430907334,3.590882728,3.731707404,3.865534533,4.007352495,4.143676009,4.283363458,4.431186093,4.554732694,4.680139247,4.804472013,4.937779052,5.07363378,5.208993508,5.347561722,5.47925061,5.608511299,5.737995825,5.866477924,5.994532135,6.122238777,6.249601803,6.376644498,6.503406693,6.629942314,6.756317297,6.882607919
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,High,5,High,95,0,-0.0637659,-0.142516347,-0.228936847,-0.315070839,-0.376905414,-0.389603476,-0.38829553,-0.350220228,-0.295231504,-0.263061409,-0.261444439,-0.286022129,-0.293831625,-0.2850553,-0.256791106,-0.224849091,-0.201162864,-0.151764616,-0.084211403,-0.011981055,0.104615151,0.249289997,0.39300272,0.556873615,0.731808138,0.901795982,1.056915279,1.206589934,1.332027908,1.426222897,1.529356025,1.622279641,1.721793099,1.839572701,1.973160384,2.124383434,2.284108911,2.463173405,2.633699463,2.790126683,2.935811466,3.051993168,3.164352547,3.264850741,3.362075463,3.470532498,3.606533343,3.736888852,3.853149038,3.969860661,4.10102713,4.213884297,4.325382717,4.429098164,4.527259708,4.61234341,4.701267492,4.80442598,4.914422601,5.043036819,5.19148567,5.332122474,5.486761354,5.6389162,5.791458066,5.941105017,6.08976805,6.241342361,6.382059758,6.517991596,6.650247396,6.777511276,6.901497809,7.023369172,7.144193363,7.264990511,7.386733847,7.510353843,7.636744971,7.766774628
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,High,50,High,95,0,-0.084485911,-0.193117621,-0.307410077,-0.42367567,-0.512183708,-0.542774856,-0.550488631,-0.522851513,-0.477885319,-0.461302233,-0.474254016,-0.513208898,-0.535869068,-0.540445303,-0.529820616,-0.514366209,-0.515385432,-0.480893463,-0.416221344,-0.345632265,-0.228986651,-0.084845651,0.057740798,0.221317573,0.391897733,0.555874468,0.707396216,0.853380744,0.970131166,1.059974616,1.160849482,1.254333876,1.353172357,1.468692638,1.601894257,1.752504721,1.907946196,2.080736552,2.243394636,2.395080524,2.539496114,2.655186589,2.767453541,2.866155242,2.962296546,3.069675733,3.198885991,3.325444735,3.441489208,3.556208748,3.687285604,3.800027083,3.911367668,4.013130206,4.111087169,4.196291055,4.284224375,4.385282074,4.494477659,4.622867196,4.768274937,4.906567054,5.060792476,5.212279438,5.360716147,5.506542681,5.654779352,5.805723758,5.940696635,6.071046831,6.201994235,6.327727385,6.450271305,6.570777434,6.690304025,6.809862049,6.930416132,7.052888656,7.178166462,7.307109713
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,Median,5,High,95,0,-0.034867471,-0.079820193,-0.131131315,-0.18490811,-0.223481321,-0.219631231,-0.203975533,-0.154261119,-0.092029254,-0.053532008,-0.041889474,-0.047668871,-0.039448764,-0.021036366,0.015136162,0.057124597,0.088983473,0.148151558,0.221459747,0.306991035,0.43716828,0.59178952,0.74774512,0.921592598,1.101518595,1.272882882,1.429315889,1.58046956,1.707163915,1.806688998,1.919651035,2.024230945,2.132293971,2.258158829,2.397843055,2.553692325,2.71792709,2.89939002,3.073508329,3.239690401,3.39209052,3.513134639,3.631054919,3.743210242,3.84934063,3.961492037,4.099755374,4.237111963,4.359856841,4.489212976,4.632452671,4.754217401,4.872765352,4.987040851,5.093177023,5.183927925,5.277648515,5.38859208,5.509594906,5.647753357,5.801844088,5.947897439,6.108713303,6.267545508,6.425297467,6.580099386,6.736894533,6.896091309,7.041764705,7.179148824,7.312433709,7.440665774,7.565586048,7.68836505,7.810078465,7.931753733,8.054371023,8.17886741,8.306143682,8.437073321
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,Median,50,High,95,0,-0.044415257,-0.103888171,-0.169378202,-0.238030801,-0.290209463,-0.295555263,-0.284683114,-0.240029422,-0.182894842,-0.151422593,-0.1475542,-0.16061292,-0.16015239,-0.148673789,-0.121108933,-0.087793907,-0.067993081,-0.015851274,0.055166591,0.13829333,0.267008718,0.419097395,0.573451051,0.746728965,0.923762893,1.091314803,1.245214171,1.394283625,1.51656,1.612527728,1.727777916,1.834178358,1.940365179,2.067120483,2.209088686,2.366639832,2.529983934,2.708224413,2.87844225,3.044980166,3.198867676,3.319784623,3.437081172,3.550929772,3.658211042,3.768724766,3.903521661,4.039425994,4.16271774,4.295707222,4.444627543,4.570285947,4.690856671,4.810061111,4.921590259,5.014805479,5.10797289,5.219459318,5.344674783,5.487139574,5.641454841,5.787283879,5.949177,6.109414564,6.266207112,6.421375567,6.58141328,6.741590261,6.884246812,7.01932549,7.151939985,7.279311439,7.40342676,7.525450704,7.646453703,7.767458293,7.889440058,8.013331791,8.140030266,8.270405193
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,Median,95,High,95,0,-0.066760048,-0.144183957,-0.213413735,-0.285062162,-0.336839489,-0.345759199,-0.347152141,-0.317633365,-0.286669675,-0.280879877,-0.288226108,-0.302903098,-0.302737912,-0.301284821,-0.285521118,-0.258793732,-0.236789417,-0.189040952,-0.130833383,-0.060816955,0.051195621,0.189295673,0.330605457,0.486224692,0.650746402,0.79982386,0.933521571,1.073854698,1.199195073,1.298657731,1.41011212,1.504703648,1.598804691,1.714510985,1.847857109,2.004736164,2.17389634,2.358889839,2.535415865,2.695979207,2.845740588,2.973633752,3.101644139,3.21603744,3.323295187,3.442042047,3.587623694,3.726626921,3.842790229,3.956493016,4.081999029,4.194395281,4.309186597,4.422705815,4.531641798,4.62451427,4.713397052,4.816063355,4.924189196,5.049769186,5.20006455,5.340027799,5.489860672,5.642094661,5.800785804,5.958434662,6.115169632,6.273885673,6.42168914,6.560577059,6.694053141,6.822508026,6.947453414,7.07028386,7.192067966,7.313826463,7.436533182,7.561119201,7.688479598,7.819482384
Belgium,BE,BEL,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),High,5,High,95,0,0.004762224,0.01353301,0.019210969,0.014396205,0.013015127,0.034704343,0.048466311,0.079445068,0.118572559,0.132541846,0.13095317,0.121583356,0.132757698,0.160853192,0.207100537,0.251257587,0.27145744,0.321548253,0.380461166,0.437094504,0.526033708,0.622688628,0.715422388,0.824764899,0.93457427,1.037376456,1.139527707,1.246606399,1.332331773,1.39786571,1.487643922,1.56870975,1.637227511,1.721619143,1.808831386,1.90161416,1.985034418,2.081936955,2.172598347,2.276130643,2.375446008,2.452219479,2.541387848,2.635372562,2.723250806,2.808709709,2.908736368,3.015734984,3.120065579,3.222944387,3.344775071,3.447725543,3.54886916,3.643424076,3.735748646,3.820366377,3.901254742,3.99593069,4.094942513,4.202625785,4.303439734,4.389202328,4.491223448,4.587306829,4.661532645,4.740569655,4.838029475,4.945388487,5.027558312,5.109281547,5.199591949,5.290685833,5.382676014,5.475342826,5.5684381,5.66173315,5.755017372,5.848096221,5.940788727,6.032924665
