Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Sector,Scale,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Mining and quarrying,Units,2.178537956,0.6877663544,0.4479596622,0.5535275272,0.279465776,0.2743137222,0.2299165374,0.1490470763,0.123437665,0.08040180391,0.03889001436,6.30E-06,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises","Motor vehicles, trailers and semi-trailers",Units,2933.165498,4900.386618,4371.343213,3871.822888,2245.058697,2758.571473,3488.805345,3077.152746,2876.472021,2310.198357,1566.040234,1239.147276,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Other business sector services,Units,525.3466731,639.6144456,525.0406695,624.9869442,723.9630629,641.5653305,512.6192844,565.4340681,619.4430307,497.674915,765.5907491,586.7584621,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Other manufacturing; repair and installation of machinery and equipment,Units,458.2153955,544.1775411,437.8385278,385.5093304,342.4009454,198.7133222,387.3077472,295.5325161,321.9445932,289.3452343,281.9073419,327.8177679,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Other non-metallic mineral products,Units,269.2547057,354.2641765,375.0704241,292.5008525,264.9530543,285.0808431,288.9074837,293.3221222,292.8543493,241.7316986,174.3270272,199.9513804,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Other transport equipment,Units,153.6889059,175.2605802,150.2526117,189.2659139,175.2632663,114.9402967,90.81606851,103.4758406,137.041364,126.8381833,137.0919374,118.0272446,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Paper products and printing,Units,118.7268506,163.9475097,190.574991,215.082272,182.7597876,162.7477368,172.1790653,191.9692451,204.0718316,144.5508068,103.0417705,84.04793846,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Private households with employed persons,Units,0,0,0,0,0,0,0,0,0,0,0,0,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Public admin. and defence; compulsory social security,Units,0.03432967347,0,2.05E-06,-3.04E-06,0,-5.85E-06,2.39E-06,0,-3.98E-06,0,0,0,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises","Publishing, audiovisual and broadcasting activities",Units,25.54480125,40.23462641,48.69093277,52.98471162,36.54041271,23.0906659,14.68881172,14.59550726,13.51892583,15.85257915,14.53246041,11.54014379,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Real estate activities,Units,0.2699078184,0.03927466166,0.02728717074,0.03352192676,0.02884070137,0.03468324785,0.03479761421,0.0411351748,0.03503289372,0.02116128807,0.04354842118,0.02632813355,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Rubber and plastic products,Units,358.4534105,520.7081658,471.1114507,328.1332094,283.0717747,210.4988436,216.6933356,154.152995,212.9106659,193.6372344,175.0098326,142.8271381,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Telecommunications,Units,39.94205972,52.13223378,79.78404292,97.01126544,85.64857642,61.81269662,91.43856125,87.75315476,93.77197871,83.436612,106.209886,74.85007753,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises","Textiles, wearing apparel, leather and related products",Units,63.46033335,171.2473486,144.7165274,154.6472764,136.5190528,119.0920089,176.9150542,209.5666902,225.4105161,106.8060546,150.7340261,88.6325954,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Transportation and storage,Units,2582.368716,3120.08072,2859.871965,3050.372045,2855.616478,2620.643169,1875.525372,1855.326443,434.2737457,530.8040103,862.2499911,1262.651592,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Wholesale and retail trade; repair of motor vehicles,Units,3040.956371,3853.573439,2945.891241,2248.229001,1804.738986,2073.044447,2208.387433,2108.239612,2043.891095,2014.260036,2176.102108,1823.812639,,
Belgium,BE,BEL,CO2 emissions in exports of foreign controlled multinational enterprises,Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIXF,CO2 Emissions in Exports; Of which: Exports of Foreign Controlled Multinational Enterprises,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Exports, Of which: Exports of Foreign Controlled Multinational Enterprises",Wood and products of wood and cork,Units,27.92535796,41.90396537,28.02801866,30.23084546,28.07388105,24.3738268,29.06568342,47.51212051,59.51170952,57.4795946,58.27178302,44.79260315,,
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Accommodation and food services,Units,,,,,,,,925.5900018,,315.8058128,,557.3307183,,185.0254574
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Units,,,,,,,,39246.67305,,11659.77736,,37741.04212,,13684.18745
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)","Agriculture, forestry and fishing",Units,,,,,,,,36052.85666,,10637.28653,,13498.7321,,4948.21116
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Air transport,Units,,,,,,,,65736.47385,,25906.35556,,69329.73517,,19526.92436
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)","ARTS, ENTERTAINMENT AND RECREATION",Units,,,,,,,,7402.141327,,2334.092096,,5887.254333,,2082.730737
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Basic metals,Units,,,,,,,,53580.6215,,20471.42832,,46848.57826,,17061.35652
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Chemicals and chemical products,Units,,,,,,,,91038.59877,,30953.37595,,38971.94713,,12426.40634
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Coke and refined petroleum products,Units,,,,,,,,32635.51239,,11696.78623,,42339.07046,,13577.31387
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)","Computer, electronic and optical products",Units,,,,,,,,157776.1046,,47309.47068,,126856.6346,,40768.14666
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Construction,Units,,,,,,,,3008810.753,,989184.1576,,2149631.563,,737327.5478
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Education,Units,,,,,,,,21163.12457,,8263.529541,,21938.2125,,7326.374663
Belgium,BE,BEL,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, [https://stats.oecd.org/] (https://stats.oecd.org/) accessed on 29-03-2022; OECD (2021), OECD Inter-Country Input-Output Database, [http://oe.cd/icio](http://oe.cd/icio) accessed on 29-03-2022; OECD (2018), OECD Analytical AMNE Database, [https://www.oecd.org/sti/ind/analytical-amne-database.htm](https://www.oecd.org/sti/ind/analytical-amne-database.htm) accessed on 29-03-2022; IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Electrical equipment,Units,,,,,,,,73556.98125,,21947.83099,,64859.91639,,22784.39293
