Country,Time,Balance,Product,Value,Unit
Netherlands,July 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",1567.649,GWh
Netherlands,July 2022,Net Electricity Production,Oil and Petroleum Products,158.1831,GWh
Netherlands,July 2022,Net Electricity Production,Natural Gas,3318.0577,GWh
Netherlands,July 2022,Net Electricity Production,Combustible Renewables,931.4426,GWh
Netherlands,July 2022,Net Electricity Production,Other Combustible Non-Renewables,174.5715,GWh
Netherlands,July 2022,Net Electricity Production,Hydro,0.5849,GWh
Netherlands,July 2022,Net Electricity Production,Wind,1018.8798,GWh
Netherlands,July 2022,Net Electricity Production,Solar,2620.6998,GWh
Netherlands,July 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4571.607,GWh
Belgium,June 2022,Net Electricity Production,Nuclear,2992.5432,GWh
Belgium,June 2022,Net Electricity Production,Total Combustible Fuels,2155.8292,GWh
Belgium,June 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",190.0878,GWh
Belgium,June 2022,Net Electricity Production,Oil and Petroleum Products,10.7696,GWh
Belgium,June 2022,Net Electricity Production,Natural Gas,1531.385,GWh
Belgium,June 2022,Net Electricity Production,Combustible Renewables,342.098,GWh
Belgium,June 2022,Net Electricity Production,Other Combustible Non-Renewables,81.4888,GWh
Belgium,June 2022,Net Electricity Production,Hydro,126.37,GWh
Belgium,June 2022,Net Electricity Production,Wind,596.3207,GWh
Belgium,June 2022,Net Electricity Production,Solar,934.7213,GWh
Belgium,June 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1999.51,GWh
Luxembourg,June 2022,Net Electricity Production,Total Combustible Fuels,42.2868,GWh
Luxembourg,June 2022,Net Electricity Production,Natural Gas,4.9075,GWh
Luxembourg,June 2022,Net Electricity Production,Combustible Renewables,31.576,GWh
Luxembourg,June 2022,Net Electricity Production,Other Combustible Non-Renewables,5.8033,GWh
Luxembourg,June 2022,Net Electricity Production,Hydro,88.8582,GWh
Luxembourg,June 2022,Net Electricity Production,Wind,13.39,GWh
Luxembourg,June 2022,Net Electricity Production,Solar,28.6336,GWh
Luxembourg,June 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",162.4578,GWh
Netherlands,June 2022,Net Electricity Production,Nuclear,340.607,GWh
Netherlands,June 2022,Net Electricity Production,Total Combustible Fuels,6374.6098,GWh
Netherlands,June 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",1329.1573,GWh
Netherlands,June 2022,Net Electricity Production,Oil and Petroleum Products,144.8244,GWh
Netherlands,June 2022,Net Electricity Production,Natural Gas,3829.419,GWh
Netherlands,June 2022,Net Electricity Production,Combustible Renewables,903.1692,GWh
Netherlands,June 2022,Net Electricity Production,Other Combustible Non-Renewables,168.0399,GWh
Netherlands,June 2022,Net Electricity Production,Hydro,2.3627,GWh
Netherlands,June 2022,Net Electricity Production,Wind,1041.0642,GWh
Netherlands,June 2022,Net Electricity Production,Solar,2651.6808,GWh
Netherlands,June 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4598.2769,GWh
Belgium,May 2022,Net Electricity Production,Nuclear,3582.4099,GWh
Belgium,May 2022,Net Electricity Production,Total Combustible Fuels,1903.3639,GWh
Belgium,May 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",206.9426,GWh
Belgium,May 2022,Net Electricity Production,Oil and Petroleum Products,5.1233,GWh
Belgium,May 2022,Net Electricity Production,Natural Gas,1366.1889,GWh
Belgium,May 2022,Net Electricity Production,Combustible Renewables,258.0645,GWh
Belgium,May 2022,Net Electricity Production,Other Combustible Non-Renewables,67.0446,GWh
Belgium,May 2022,Net Electricity Production,Hydro,113.7192,GWh
Belgium,May 2022,Net Electricity Production,Wind,683.447,GWh
Belgium,May 2022,Net Electricity Production,Solar,948.8488,GWh
Belgium,May 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2004.0796,GWh
Luxembourg,May 2022,Net Electricity Production,Total Combustible Fuels,43.631,GWh
Luxembourg,May 2022,Net Electricity Production,Natural Gas,6.0392,GWh
Luxembourg,May 2022,Net Electricity Production,Combustible Renewables,31.1585,GWh
Luxembourg,May 2022,Net Electricity Production,Other Combustible Non-Renewables,6.4333,GWh
Luxembourg,May 2022,Net Electricity Production,Hydro,77.148,GWh
Luxembourg,May 2022,Net Electricity Production,Wind,20.9748,GWh
Luxembourg,May 2022,Net Electricity Production,Solar,31.806,GWh
Luxembourg,May 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",161.0873,GWh
Netherlands,May 2022,Net Electricity Production,Nuclear,356.24,GWh
Netherlands,May 2022,Net Electricity Production,Total Combustible Fuels,5100.8225,GWh
Netherlands,May 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",598.257,GWh
Netherlands,May 2022,Net Electricity Production,Oil and Petroleum Products,130.3844,GWh
Netherlands,May 2022,Net Electricity Production,Natural Gas,3675.6457,GWh
Netherlands,May 2022,Net Electricity Production,Combustible Renewables,534.1702,GWh
Netherlands,May 2022,Net Electricity Production,Other Combustible Non-Renewables,162.3652,GWh
Netherlands,May 2022,Net Electricity Production,Hydro,3.0195,GWh
Netherlands,May 2022,Net Electricity Production,Wind,1293.2166,GWh
Netherlands,May 2022,Net Electricity Production,Solar,2430.5041,GWh
Netherlands,May 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4260.9104,GWh
Belgium,April 2022,Net Electricity Production,Nuclear,3640.6757,GWh
Belgium,April 2022,Net Electricity Production,Total Combustible Fuels,1892.7968,GWh
Belgium,April 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",196.2459,GWh
Belgium,April 2022,Net Electricity Production,Oil and Petroleum Products,11.4661,GWh
Belgium,April 2022,Net Electricity Production,Natural Gas,1257.8543,GWh
Belgium,April 2022,Net Electricity Production,Combustible Renewables,348.1709,GWh
Belgium,April 2022,Net Electricity Production,Other Combustible Non-Renewables,79.0595,GWh
Belgium,April 2022,Net Electricity Production,Hydro,139.7772,GWh
Belgium,April 2022,Net Electricity Production,Wind,1074.0636,GWh
Belgium,April 2022,Net Electricity Production,Solar,763.6031,GWh
Belgium,April 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2325.6148,GWh
Luxembourg,April 2022,Net Electricity Production,Total Combustible Fuels,42.418,GWh
Luxembourg,April 2022,Net Electricity Production,Natural Gas,9.6792,GWh
Luxembourg,April 2022,Net Electricity Production,Combustible Renewables,26.2207,GWh
Luxembourg,April 2022,Net Electricity Production,Other Combustible Non-Renewables,6.5181,GWh
Luxembourg,April 2022,Net Electricity Production,Hydro,89.9341,GWh
Luxembourg,April 2022,Net Electricity Production,Wind,32.8929,GWh
Luxembourg,April 2022,Net Electricity Production,Solar,25.5365,GWh
Luxembourg,April 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",174.5842,GWh
Netherlands,April 2022,Net Electricity Production,Nuclear,102.821,GWh
Netherlands,April 2022,Net Electricity Production,Total Combustible Fuels,5280.108,GWh
Netherlands,April 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",1130.3238,GWh
Netherlands,April 2022,Net Electricity Production,Oil and Petroleum Products,117.0607,GWh
Netherlands,April 2022,Net Electricity Production,Natural Gas,3371.5624,GWh
Netherlands,April 2022,Net Electricity Production,Combustible Renewables,505.1044,GWh
Netherlands,April 2022,Net Electricity Production,Other Combustible Non-Renewables,156.0566,GWh
Netherlands,April 2022,Net Electricity Production,Hydro,10.1679,GWh
Netherlands,April 2022,Net Electricity Production,Wind,1914.6091,GWh
Netherlands,April 2022,Net Electricity Production,Solar,1868.5661,GWh
Netherlands,April 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4298.4476,GWh
Belgium,March 2022,Net Electricity Production,Nuclear,3625.3254,GWh
Belgium,March 2022,Net Electricity Production,Total Combustible Fuels,2428.745,GWh
Belgium,March 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",217.0359,GWh
Belgium,March 2022,Net Electricity Production,Oil and Petroleum Products,20.5284,GWh
Belgium,March 2022,Net Electricity Production,Natural Gas,1704.3181,GWh
Belgium,March 2022,Net Electricity Production,Combustible Renewables,395.6932,GWh
Belgium,March 2022,Net Electricity Production,Other Combustible Non-Renewables,91.1695,GWh
Belgium,March 2022,Net Electricity Production,Hydro,153.8054,GWh
Belgium,March 2022,Net Electricity Production,Wind,773.2637,GWh
Belgium,March 2022,Net Electricity Production,Solar,675.1376,GWh
Belgium,March 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1997.8999,GWh
Luxembourg,March 2022,Net Electricity Production,Total Combustible Fuels,49.2091,GWh
Luxembourg,March 2022,Net Electricity Production,Natural Gas,12.9008,GWh
Luxembourg,March 2022,Net Electricity Production,Combustible Renewables,31.3212,GWh
Luxembourg,March 2022,Net Electricity Production,Other Combustible Non-Renewables,4.9872,GWh
Luxembourg,March 2022,Net Electricity Production,Hydro,95.5657,GWh
Luxembourg,March 2022,Net Electricity Production,Wind,29.5201,GWh
Luxembourg,March 2022,Net Electricity Production,Solar,17.2899,GWh
Luxembourg,March 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",173.6969,GWh
Netherlands,March 2022,Net Electricity Production,Nuclear,351.382,GWh
Netherlands,March 2022,Net Electricity Production,Total Combustible Fuels,7322.7558,GWh
Netherlands,March 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",1544.7825,GWh
Netherlands,March 2022,Net Electricity Production,Oil and Petroleum Products,141.817,GWh
Netherlands,March 2022,Net Electricity Production,Natural Gas,4513.4175,GWh
Netherlands,March 2022,Net Electricity Production,Combustible Renewables,949.8363,GWh
Netherlands,March 2022,Net Electricity Production,Other Combustible Non-Renewables,172.9025,GWh
Netherlands,March 2022,Net Electricity Production,Hydro,11.3567,GWh
Netherlands,March 2022,Net Electricity Production,Wind,1412.1946,GWh
Netherlands,March 2022,Net Electricity Production,Solar,1497.7135,GWh
Netherlands,March 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3871.1011,GWh
Belgium,February 2022,Net Electricity Production,Nuclear,3663.9367,GWh
Belgium,February 2022,Net Electricity Production,Total Combustible Fuels,1890.9847,GWh
Belgium,February 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",167.0969,GWh
Belgium,February 2022,Net Electricity Production,Oil and Petroleum Products,10.8598,GWh
Belgium,February 2022,Net Electricity Production,Natural Gas,1340.0316,GWh
Belgium,February 2022,Net Electricity Production,Combustible Renewables,287.5151,GWh
Belgium,February 2022,Net Electricity Production,Other Combustible Non-Renewables,85.4814,GWh
Belgium,February 2022,Net Electricity Production,Hydro,161.6637,GWh
Belgium,February 2022,Net Electricity Production,Wind,1889.5569,GWh
Belgium,February 2022,Net Electricity Production,Solar,286.932,GWh
Belgium,February 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2625.6677,GWh
Luxembourg,February 2022,Net Electricity Production,Total Combustible Fuels,49.9347,GWh
Luxembourg,February 2022,Net Electricity Production,Oil and Petroleum Products,0,GWh
Luxembourg,February 2022,Net Electricity Production,Natural Gas,14.3669,GWh
Luxembourg,February 2022,Net Electricity Production,Combustible Renewables,30.3038,GWh
Luxembourg,February 2022,Net Electricity Production,Other Combustible Non-Renewables,5.2639,GWh
Luxembourg,February 2022,Net Electricity Production,Hydro,92.9744,GWh
Luxembourg,February 2022,Net Electricity Production,Wind,53.9177,GWh
Luxembourg,February 2022,Net Electricity Production,Solar,6.3178,GWh
Luxembourg,February 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",183.5137,GWh
Netherlands,February 2022,Net Electricity Production,Nuclear,325.838,GWh
Netherlands,February 2022,Net Electricity Production,Total Combustible Fuels,5365.6933,GWh
Netherlands,February 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",935.5225,GWh
Netherlands,February 2022,Net Electricity Production,Oil and Petroleum Products,130.026,GWh
Netherlands,February 2022,Net Electricity Production,Natural Gas,3419.215,GWh
Netherlands,February 2022,Net Electricity Production,Combustible Renewables,732.1273,GWh
Netherlands,February 2022,Net Electricity Production,Other Combustible Non-Renewables,148.8026,GWh
Netherlands,February 2022,Net Electricity Production,Hydro,10.3224,GWh
Netherlands,February 2022,Net Electricity Production,Wind,3137.516,GWh
Netherlands,February 2022,Net Electricity Production,Solar,568.006,GWh
Netherlands,February 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4447.9717,GWh
Belgium,January 2022,Net Electricity Production,Nuclear,4436.4165,GWh
Belgium,January 2022,Net Electricity Production,Total Combustible Fuels,3119.1095,GWh
Belgium,January 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",223.0644,GWh
Belgium,January 2022,Net Electricity Production,Oil and Petroleum Products,40.545,GWh
Belgium,January 2022,Net Electricity Production,Natural Gas,2377.2825,GWh
Belgium,January 2022,Net Electricity Production,Combustible Renewables,397.811,GWh
Belgium,January 2022,Net Electricity Production,Other Combustible Non-Renewables,80.4067,GWh
Belgium,January 2022,Net Electricity Production,Hydro,160.061,GWh
Belgium,January 2022,Net Electricity Production,Wind,1131.154,GWh
Belgium,January 2022,Net Electricity Production,Solar,128.4677,GWh
Belgium,January 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1817.4937,GWh
Luxembourg,January 2022,Net Electricity Production,Total Combustible Fuels,53.1592,GWh
Luxembourg,January 2022,Net Electricity Production,Oil and Petroleum Products,0,GWh
Luxembourg,January 2022,Net Electricity Production,Natural Gas,16.3296,GWh
Luxembourg,January 2022,Net Electricity Production,Combustible Renewables,30.9899,GWh
Luxembourg,January 2022,Net Electricity Production,Other Combustible Non-Renewables,5.8398,GWh
Luxembourg,January 2022,Net Electricity Production,Hydro,88.1407,GWh
Luxembourg,January 2022,Net Electricity Production,Wind,27.8357,GWh
Luxembourg,January 2022,Net Electricity Production,Solar,3.5776,GWh
Luxembourg,January 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",150.544,GWh
Netherlands,January 2022,Net Electricity Production,Nuclear,360.879,GWh
Netherlands,January 2022,Net Electricity Production,Total Combustible Fuels,7875.116,GWh
Netherlands,January 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",1717.3199,GWh
Netherlands,January 2022,Net Electricity Production,Oil and Petroleum Products,93.0693,GWh
Netherlands,January 2022,Net Electricity Production,Natural Gas,4973.9206,GWh
Netherlands,January 2022,Net Electricity Production,Combustible Renewables,926.417,GWh
Netherlands,January 2022,Net Electricity Production,Other Combustible Non-Renewables,164.3893,GWh
Netherlands,January 2022,Net Electricity Production,Hydro,10.022,GWh
Netherlands,January 2022,Net Electricity Production,Wind,2296.2299,GWh
Netherlands,January 2022,Net Electricity Production,Solar,273.9318,GWh
Netherlands,January 2022,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3506.6006,GWh
Belgium,December 2021,Net Electricity Production,Nuclear,4378.0198,GWh
Belgium,December 2021,Net Electricity Production,Total Combustible Fuels,2943.1947,GWh
Belgium,December 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",237.3829,GWh
